Date,PETZ3,AMERICANAS,VIA VAREJO,AMAZON,APPLE
2021-11-01,84.56999969482422,31.219999313354492,47.08037567138672,19.309999465942383,6.650000095367432
2021-11-03,84.44999694824219,33.27000045776367,47.37474822998047,20.81999969482422,6.900000095367432
2021-11-04,85.11000061035156,32.790000915527344,48.94475173950195,20.639999389648438,6.579999923706055
2021-11-05,83.87000274658203,34.95000076293945,48.74850082397461,20.450000762939453,7.289999961853027
2021-11-08,83.7300033569336,32.68000030517578,48.556175231933594,19.610000610351562,7.059999942779541
2021-11-09,82.52999877929688,35.18000030517578,48.85447311401367,20.829999923706055,7.539999961853027
2021-11-10,81.66000366210938,34.41999816894531,47.8849983215332,21.889999389648438,7.050000190734863
2021-11-11,79.77999877929688,35.34000015258789,46.852725982666016,22.809999465942383,6.170000076293945
2021-11-12,82.0,37.400001525878906,48.108726501464844,21.969999313354492,6.210000038146973
2021-11-16,82.88999938964844,34.119998931884766,48.603275299072266,20.420000076293945,5.730000019073486
2021-11-17,85.33000183105469,33.2400016784668,49.59629821777344,19.489999771118164,5.559999942779541
2021-11-18,88.51000213623047,33.380001068115234,51.63337326049805,19.549999237060547,5.579999923706055
2021-11-19,89.69999694824219,33.56999969482422,51.813926696777344,19.549999237060547,5.71999979019165
2021-11-22,90.37000274658203,31.360000610351562,50.13010025024414,19.139999389648438,5.710000038146973
2021-11-23,90.44999694824219,31.290000915527344,50.09477615356445,18.3700008392334,5.920000076293945
2021-11-24,90.79000091552734,31.979999542236328,50.23607635498047,18.56999969482422,5.869999885559082
2021-11-25,90.80000305175781,32.47999954223633,50.3145751953125,19.170000076293945,5.949999809265137
2021-11-26,88.38999938964844,30.459999084472656,49.023250579833984,18.5,5.679999828338623
2021-11-29,90.2300033569336,31.450000762939453,50.251773834228516,18.5,5.849999904632568
2021-11-30,92.30999755859375,30.31999969482422,49.21950149536133,18.209999084472656,5.670000076293945
2021-12-01,94.70999908447266,28.290000915527344,49.152774810791016,18.450000762939453,5.199999809265137
2021-12-02,92.56999969482422,27.440000534057617,48.69747543334961,18.079999923706055,5.150000095367432
2021-12-03,91.7699966430664,27.809999465942383,47.84574890136719,19.1299991607666,5.360000133514404
2021-12-06,94.31999969482422,29.829999923706055,49.0625,18.920000076293945,5.610000133514404
2021-12-07,96.29000091552734,29.799999237060547,49.06642532348633,19.719999313354492,5.800000190734863
2021-12-08,96.75,30.59000015258789,48.82307434082031,20.5,5.769999980926514
2021-12-09,97.69999694824219,27.969999313354492,48.77989959716797,19.31999969482422,5.360000133514404
2021-12-10,100.8499984741211,28.5,48.391326904296875,19.84000015258789,5.480000019073486
2021-12-13,100.06999969482422,27.219999313354492,48.35599899291992,19.799999237060547,5.309999942779541
2021-12-14,99.7699966430664,26.670000076293945,48.12442398071289,18.860000610351562,4.960000038146973
2021-12-15,101.51000213623047,28.65999984741211,49.235198974609375,19.170000076293945,5.199999809265137
2021-12-16,98.4800033569336,31.219999313354492,47.924251556396484,18.670000076293945,4.909999847412109
2021-12-17,97.6500015258789,31.31999969482422,48.316749572753906,18.6200008392334,4.849999904632568
2021-12-20,97.80000305175781,31.09000015258789,47.8849983215332,17.889999389648438,4.739999771118164
2021-12-21,99.62000274658203,30.799999237060547,48.84662628173828,17.530000686645508,4.610000133514404
2021-12-22,99.37999725341797,30.6200008392334,48.46197509765625,17.329999923706055,4.5
2021-12-23,100.30000305175781,30.729999542236328,48.77204895019531,16.829999923706055,4.5
2021-12-27,101.79000091552734,31.899999618530273,47.83789825439453,16.899999618530273,4.860000133514404
2021-12-28,101.1500015258789,31.030000686645508,48.21077346801758,16.6299991607666,4.949999809265137
2021-12-29,102.83000183105469,31.020000457763672,48.391326904296875,16.399999618530273,5.019999980926514
2021-12-30,98.88999938964844,31.579999923706055,46.8880500793457,16.3700008392334,5.25
2022-01-03,103.5,31.020000457763672,48.27750015258789,15.819999694824219,4.980000019073486
2022-01-04,102.76000213623047,29.959999084472656,47.802574157714844,14.40999984741211,4.730000019073486
2022-01-05,100.12000274658203,28.6200008392334,46.95085144042969,13.770000457763672,4.570000171661377
2022-01-06,97.51000213623047,29.260000228881836,46.51124954223633,14.029999732971191,4.360000133514404
2022-01-07,97.69000244140625,27.700000762939453,45.969600677490234,14.180000305175781,4.170000076293945
2022-01-10,97.47000122070312,27.139999389648438,45.85969924926758,14.0,4.010000228881836
2022-01-11,97.69999694824219,28.049999237060547,46.11090087890625,14.989999771118164,4.039999961853027
2022-01-12,96.91000366210938,29.479999542236328,45.6870002746582,15.550000190734863,4.110000133514404
2022-01-13,95.66999816894531,29.59000015258789,44.75677490234375,15.399999618530273,3.990000009536743
2022-01-14,95.91000366210938,30.309999465942383,44.902000427246094,15.239999771118164,3.9700000286102295
2022-01-17,95.69000244140625,30.469999313354492,45.15712356567383,15.020000457763672,3.9000000953674316
2022-01-18,94.5999984741211,30.209999084472656,44.430999755859375,14.779999732971191,3.75
2022-01-19,90.70999908447266,33.0181999206543,42.81782531738281,14.729999542236328,4.0
2022-01-20,89.76000213623047,33.992835998535156,41.212501525878906,16.15999984741211,4.210000038146973
2022-01-21,88.95999908447266,34.778507232666016,39.206825256347656,16.700000762939453,4.349999904632568
2022-01-24,88.75,34.082340240478516,39.736698150634766,15.890000343322754,4.21999979019165
2022-01-25,87.30000305175781,35.1067008972168,37.958675384521484,16.780000686645508,4.349999904632568
2022-01-26,86.37000274658203,33.95305252075195,37.68392562866211,18.010000228881836,4.349999904632568
2022-01-27,85.87000274658203,33.28672409057617,37.8213005065918,17.510000228881836,4.619999885559082
2022-01-28,91.0999984741211,31.23800277709961,38.457149505615234,17.059999465942383,4.570000171661377
2022-01-31,92.16000366210938,31.536359786987305,39.603248596191406,17.809999465942383,4.71999979019165
2022-02-01,91.80000305175781,31.09000015258789,40.03499984741211,17.950000762939453,4.699999809265137
2022-02-02,92.08999633789062,31.209999084472656,39.61109924316406,17.670000076293945,4.400000095367432
2022-02-03,91.37999725341797,32.0,40.03499984741211,17.59000015258789,4.480000019073486
2022-02-04,91.51000213623047,32.150001525878906,42.11524963378906,17.670000076293945,4.21999979019165
2022-02-07,89.80999755859375,32.20000076293945,41.47154998779297,17.799999237060547,4.059999942779541
2022-02-08,91.4800033569336,33.27000045776367,42.27617645263672,17.200000762939453,4.139999866485596
2022-02-09,91.91999816894531,34.029998779296875,42.291873931884766,17.280000686645508,4.039999961853027
2022-02-10,90.69999694824219,33.95000076293945,41.848350524902344,16.739999771118164,4.340000152587891
2022-02-11,88.88999938964844,32.540000915527344,40.10957336425781,16.530000686645508,4.119999885559082
2022-02-14,88.4800033569336,33.720001220703125,40.66692352294922,17.6200008392334,4.019999980926514
2022-02-15,88.66000366210938,35.86000061035156,40.1723747253418,18.549999237060547,4.119999885559082
2022-02-16,88.12000274658203,35.439998626708984,40.6276741027832,18.540000915527344,4.150000095367432
2022-02-17,87.0999984741211,34.279998779296875,39.964351654052734,18.850000381469727,4.010000228881836
2022-02-18,86.0999984741211,33.720001220703125,39.09299850463867,18.350000381469727,3.940000057220459
2022-02-21,84.0999984741211,31.489999771118164,38.43752670288086,17.200000762939453,3.759999990463257
2022-02-22,83.0999984741211,29.790000915527344,37.81737518310547,18.209999084472656,3.869999885559082
2022-02-23,79.68000030517578,29.690000534057617,36.133548736572266,17.850000381469727,3.819999933242798
2022-02-24,83.3499984741211,30.200000762939453,38.9202995300293,18.0,3.9100000858306885
2022-02-25,84.58999633789062,30.5,39.3755989074707,17.489999771118164,3.7899999618530273
2022-03-02,84.55000305175781,32.45000076293945,38.688724517822266,17.670000076293945,3.859999895095825
2022-03-03,83.08999633789062,31.100000381469727,36.93424987792969,18.280000686645508,3.740000009536743
2022-03-04,82.27999877929688,30.09000015258789,36.59669876098633,17.520000457763672,3.619999885559082
2022-03-07,80.91999816894531,27.010000228881836,35.12089920043945,15.949999809265137,3.4000000953674316
2022-03-08,79.54000091552734,26.93000030517578,34.21422576904297,16.670000076293945,3.4000000953674316
2022-03-09,81.98999786376953,27.510000228881836,34.748023986816406,18.15999984741211,3.4100000858306885
2022-03-10,79.19000244140625,26.700000762939453,36.84397506713867,17.40999984741211,3.2699999809265137
2022-03-11,78.41999816894531,24.8799991607666,37.01274871826172,16.68000030517578,3.2100000381469727
2022-03-14,76.8499984741211,23.850000381469727,36.266998291015625,16.18000030517578,3.1600000858306885
2022-03-15,80.41999816894531,23.25,38.009700775146484,17.1299991607666,3.2300000190734863
2022-03-16,80.87999725341797,24.40999984741211,38.80255126953125,17.8700008392334,3.319999933242798
2022-03-17,80.4000015258789,24.6299991607666,39.363826751708984,18.0,3.4100000858306885
2022-03-18,82.0999984741211,26.959999084472656,40.4000244140625,18.639999389648438,3.549999952316284
2022-03-21,81.19999694824219,26.549999237060547,39.787723541259766,17.940000534057617,3.4800000190734863
2022-03-22,83.0999984741211,28.31999969482422,40.46675109863281,18.549999237060547,3.6500000953674316
2022-03-23,82.80999755859375,28.670000076293945,39.603248596191406,18.989999771118164,3.6700000762939453
2022-03-24,84.13999938964844,30.399999618530273,39.548301696777344,18.799999237060547,3.819999933242798
2022-03-25,82.76000213623047,32.279998779296875,39.01449966430664,18.760000228881836,3.9700000286102295
2022-03-28,84.02999877929688,31.959999084472656,40.29404830932617,18.600000381469727,3.940000057220459
2022-03-29,84.8499984741211,34.650001525878906,40.24302673339844,19.440000534057617,4.28000020980835
2022-03-30,84.70999908447266,34.54999923706055,39.61502456665039,18.780000686645508,4.190000057220459
2022-03-31,82.94000244140625,32.650001525878906,38.975250244140625,18.65999984741211,4.170000076293945
2022-04-01,81.0,34.0,37.98222351074219,19.149999618530273,4.329999923706055
2022-04-04,81.83999633789062,33.400001525878906,38.65340042114258,19.110000610351562,4.260000228881836
2022-04-05,81.25,31.309999465942383,38.092124938964844,18.65999984741211,4.03000020980835
2022-04-06,80.6500015258789,30.25,37.48374938964844,17.739999771118164,3.8499999046325684
2022-04-07,81.9000015258789,30.969999313354492,37.44449996948242,17.670000076293945,3.9100000858306885
2022-04-08,79.87999725341797,28.579999923706055,36.266998291015625,17.030000686645508,3.5999999046325684
2022-04-11,77.72000122070312,28.100000381469727,35.35639953613281,16.3799991607666,3.5299999713897705
2022-04-12,77.95999908447266,28.700000762939453,35.21117401123047,16.649999618530273,3.5299999713897705
2022-04-13,79.30000305175781,29.239999771118164,36.3140983581543,16.850000381469727,3.5
2022-04-14,77.87000274658203,28.149999618530273,35.61152648925781,16.170000076293945,3.4100000858306885
2022-04-18,77.0,28.360000610351562,35.6193733215332,15.989999771118164,3.440000057220459
2022-04-19,77.5999984741211,28.010000228881836,36.643798828125,16.15999984741211,3.4100000858306885
2022-04-20,77.16000366210938,27.239999771118164,35.666473388671875,15.979999542236328,3.2699999809265137
2022-04-22,77.81999969482422,26.670000076293945,34.73625183105469,15.430000305175781,3.140000104904175
2022-04-25,79.43000030517578,26.389999389648438,35.481998443603516,15.869999885559082,3.190000057220459
2022-04-26,77.72000122070312,25.040000915527344,34.74017333984375,15.75,3.0399999618530273
2022-04-27,77.54000091552734,25.020000457763672,34.32804870605469,15.789999961853027,3.0799999237060547
2022-04-28,80.4000015258789,25.209999084472656,33.35464859008789,15.760000228881836,3.0799999237060547
2022-04-29,77.97000122070312,24.0,30.75237464904785,15.229999542236328,2.9700000286102295
2022-05-02,79.68000030517578,24.010000228881836,31.40785026550293,15.510000228881836,2.9100000858306885
2022-05-03,79.33999633789062,23.329999923706055,30.677799224853516,15.760000228881836,2.859999895095825
2022-05-04,81.27999877929688,25.09000015258789,30.862274169921875,16.260000228881836,3.0199999809265137
2022-05-05,78.94000244140625,23.290000915527344,29.041074752807617,15.170000076293945,2.859999895095825
2022-05-06,79.38999938964844,22.3799991607666,28.986125946044922,13.239999771118164,2.7699999809265137
2022-05-09,78.0,20.860000610351562,28.044124603271484,11.800000190734863,2.690000057220459
2022-05-10,79.36000061035156,21.43000030517578,27.83609962463379,12.65999984741211,2.630000114440918
2022-05-11,75.37999725341797,21.600000381469727,27.20025062561035,12.420000076293945,2.5899999141693115
2022-05-12,73.0999984741211,22.670000076293945,27.396499633789062,12.1899995803833,2.7100000381469727
2022-05-13,73.9000015258789,23.049999237060547,28.377750396728516,13.359999656677246,2.7799999713897705
2022-05-16,73.9000015258789,23.65999984741211,28.377750396728516,13.880000114440918,2.7799999713897705
2022-05-17,73.4000015258789,23.020000457763672,28.393449783325195,13.800000190734863,2.990000009536743
2022-05-18,69.9000015258789,22.950000762939453,26.56439971923828,13.460000038146973,2.9200000762939453
2022-05-19,67.30999755859375,23.09000015258789,26.26609992980957,12.760000228881836,2.990000009536743
2022-05-20,66.77999877929688,23.469999313354492,26.156200408935547,12.100000381469727,3.0
2022-05-23,68.80999755859375,24.06999969482422,25.708749771118164,12.300000190734863,3.009999990463257
2022-05-24,67.36000061035156,22.8799991607666,25.02972412109375,11.84000015258789,3.0299999713897705
2022-05-25,67.36000061035156,21.889999389648438,25.622400283813477,11.619999885559082,3.2200000286102295
2022-05-26,68.41999816894531,21.5,26.533000946044922,12.149999618530273,3.3499999046325684
2022-05-27,70.69000244140625,21.489999771118164,27.553499221801758,12.289999961853027,3.25
2022-05-30,70.11000061035156,20.700000762939453,27.945999145507812,12.15999984741211,3.1700000762939453
2022-05-31,70.95999908447266,20.100000381469727,28.88800048828125,12.130000114440918,3.140000104904175
2022-06-01,71.30000305175781,19.34000015258789,29.358999252319336,12.050000190734863,3.0899999141693115
2022-06-02,72.05000305175781,19.540000915527344,29.829999923706055,12.760000228881836,3.190000057220459
2022-06-03,69.20999908447266,18.399999618530273,29.045000076293945,12.479999542236328,3.130000114440918
2022-06-06,69.72000122070312,17.5,29.75149917602539,11.949999809265137,3.0299999713897705
2022-06-07,72.02999877929688,17.079999923706055,29.829999923706055,11.720000267028809,2.940000057220459
2022-06-08,72.55000305175781,16.690000534057617,29.516000747680664,11.630000114440918,3.009999990463257
2022-06-09,70.2300033569336,17.030000686645508,28.573999404907227,11.819999694824219,2.9100000858306885
2022-06-10,68.1500015258789,15.220000267028809,27.239500045776367,11.149999618530273,2.8299999237060547
2022-06-13,67.33000183105469,13.890000343322754,26.533000946044922,10.050000190734863,2.549999952316284
2022-06-14,68.08000183105469,13.300000190734863,26.062000274658203,10.09000015258789,2.2899999618530273
2022-06-15,68.0,13.920000076293945,26.847000122070312,10.569999694824219,2.319999933242798
2022-06-17,67.58999633789062,13.529999732971191,27.239500045776367,10.470000267028809,2.2100000381469727
2022-06-20,67.1500015258789,13.319999694824219,26.847000122070312,10.520000457763672,2.259999990463257
2022-06-21,69.83000183105469,13.369999885559082,27.86750030517578,10.520000457763672,2.2300000190734863
2022-06-22,69.75,13.34000015258789,28.10300064086914,10.710000038146973,2.2899999618530273
2022-06-23,72.2300033569336,13.930000305175781,29.358999252319336,11.380000114440918,2.369999885559082
2022-06-24,74.30000305175781,13.729999542236328,30.45800018310547,10.75,2.2699999809265137
2022-06-27,73.80999755859375,14.029999732971191,29.67300033569336,10.710000038146973,2.200000047683716
2022-06-28,72.33000183105469,13.420000076293945,28.10300064086914,10.569999694824219,2.0799999237060547
2022-06-29,72.1500015258789,13.4399995803833,28.338499069213867,10.390000343322754,2.0899999141693115
2022-06-30,71.27999877929688,13.430000305175781,27.788999557495117,9.930000305175781,1.9199999570846558
2022-07-01,73.83000183105469,12.729999542236328,28.96649932861328,9.819999694824219,1.8899999856948853
2022-07-04,75.38999938964844,12.539999961853027,28.338499069213867,9.600000381469727,1.8300000429153442
2022-07-05,76.05999755859375,13.760000228881836,30.45800018310547,10.430000305175781,2.0399999618530273
2022-07-06,77.27999877929688,15.380000114440918,31.164499282836914,10.59000015258789,2.309999942779541
2022-07-07,77.91000366210938,15.5,30.929000854492188,10.75,2.3499999046325684
2022-07-08,77.30999755859375,15.800000190734863,30.301000595092773,10.65999984741211,2.430000066757202
2022-07-11,77.5,15.609999656677246,29.75149917602539,10.079999923706055,2.3299999237060547
2022-07-12,79.18000030517578,16.899999618530273,29.20199966430664,10.510000228881836,2.549999952316284
2022-07-13,78.4000015258789,16.65999984741211,29.75149917602539,10.630000114440918,2.5199999809265137
2022-07-14,80.5,16.68000030517578,29.90850067138672,10.170000076293945,2.4800000190734863
2022-07-15,80.58000183105469,16.31999969482422,30.379499435424805,10.1899995803833,2.4000000953674316
2022-07-18,79.45999908447266,15.739999771118164,30.693500518798828,9.670000076293945,2.309999942779541
2022-07-19,81.44999694824219,16.190000534057617,31.792499542236328,9.75,2.309999942779541
2022-07-20,83.37999725341797,16.920000076293945,33.205501556396484,10.6899995803833,2.609999895095825
2022-07-21,85.48999786376953,16.93000030517578,33.990501403808594,10.279999732971191,2.630000114440918
2022-07-22,84.86000061035156,15.930000305175781,33.284000396728516,9.869999885559082,2.509999990463257
2022-07-25,81.79000091552734,15.569999694824219,32.26350021362305,9.369999885559082,2.5199999809265137
2022-07-26,81.0,14.8100004196167,30.693500518798828,8.960000038146973,2.359999895095825
2022-07-27,82.1500015258789,15.460000038146973,31.55699920654297,9.479999542236328,2.4800000190734863
2022-07-28,81.31999969482422,15.09000015258789,34.304500579833984,9.930000305175781,2.509999990463257
2022-07-29,84.22000122070312,14.0,35.167999267578125,9.680000305175781,2.4000000953674316
2022-08-01,83.33000183105469,13.890000343322754,34.880001068115234,9.829999923706055,2.440000057220459
2022-08-02,84.22000122070312,13.760000228881836,35.36000061035156,10.079999923706055,2.3499999046325684
2022-08-03,87.75,14.739999771118164,37.0,10.789999961853027,2.619999885559082
2022-08-04,86.13999938964844,15.079999923706055,37.130001068115234,11.84000015258789,2.950000047683716
2022-08-05,85.2699966430664,13.899999618530273,36.2400016784668,11.430000305175781,2.859999895095825
2022-08-08,84.41999816894531,14.239999771118164,35.70000076293945,11.579999923706055,2.9200000762939453
2022-08-09,84.58000183105469,13.619999885559082,35.13999938964844,10.880000114440918,2.7899999618530273
2022-08-10,85.7300033569336,14.65999984741211,36.099998474121094,11.300000190734863,2.9600000381469727
2022-08-11,86.7300033569336,13.279999732971191,36.119998931884766,10.279999732971191,2.7899999618530273
2022-08-12,86.98999786376953,12.960000038146973,36.13999938964844,10.979999542236328,3.180000066757202
2022-08-15,88.25,15.329999923706055,36.279998779296875,11.890000343322754,3.640000104904175
2022-08-16,88.75,15.170000076293945,37.2599983215332,11.5600004196167,3.619999885559082
2022-08-17,90.5,14.239999771118164,36.58000183105469,11.180000305175781,3.4000000953674316
2022-08-18,89.93000030517578,13.630000114440918,36.689998626708984,10.8100004196167,3.309999942779541
2022-08-19,88.91999816894531,13.029999732971191,35.650001525878906,10.329999923706055,3.109999895095825
2022-08-22,86.30999755859375,15.960000038146973,34.310001373291016,9.600000381469727,3.1700000762939453
2022-08-23,85.0199966430664,18.5,34.09000015258789,10.039999961853027,3.2699999809265137
2022-08-24,85.4800033569336,18.43000030517578,34.2599983215332,10.40999984741211,3.390000104904175
2022-08-25,86.62000274658203,18.790000915527344,34.970001220703125,10.930000305175781,3.380000114440918
2022-08-26,83.1500015258789,18.100000381469727,33.2400016784668,10.5,3.2699999809265137
2022-08-29,81.18000030517578,17.510000228881836,32.75,10.460000038146973,3.3299999237060547
2022-08-30,81.0,17.040000915527344,32.720001220703125,10.489999771118164,3.240000009536743
2022-08-31,82.30000305175781,16.34000015258789,32.869998931884766,10.829999923706055,3.2200000286102295
2022-09-01,82.88999938964844,16.18000030517578,33.22999954223633,10.5600004196167,3.200000047683716
2022-09-02,81.31999969482422,15.510000228881836,33.20000076293945,10.149999618530273,3.0999999046325684
2022-09-05,80.22000122070312,15.449999809265137,32.900001525878906,10.3100004196167,3.130000114440918
2022-09-06,80.63999938964844,14.640000343322754,33.15999984741211,9.720000267028809,2.890000104904175
2022-09-08,80.02999877929688,15.149999618530273,33.97999954223633,10.010000228881836,3.049999952316284
2022-09-09,81.27999877929688,16.559999465942383,34.43000030517578,10.34000015258789,3.259999990463257
2022-09-12,83.38999938964844,17.290000915527344,34.720001220703125,10.300000190734863,3.430000066757202
2022-09-13,79.56999969482422,17.059999465942383,32.9900016784668,9.800000190734863,3.380000114440918
2022-09-14,79.9000015258789,16.739999771118164,33.349998474121094,10.4399995803833,3.259999990463257
2022-09-15,79.91999816894531,16.1200008392334,33.0099983215332,10.020000457763672,3.109999895095825
2022-09-16,79.22000122070312,16.510000228881836,32.349998474121094,10.100000381469727,3.130000114440918
2022-09-19,79.66000366210938,17.420000076293945,32.099998474121094,10.449999809265137,3.2200000286102295
2022-09-20,80.80999755859375,17.389999389648438,31.579999923706055,10.359999656677246,3.190000057220459
2022-09-21,79.5,17.510000228881836,30.780000686645508,10.550000190734863,3.3499999046325684
2022-09-22,78.25,17.239999771118164,30.170000076293945,10.680000305175781,3.359999895095825
2022-09-23,78.72000122070312,17.530000686645508,29.729999542236328,11.15999984741211,3.3499999046325684
